sentID.BTEC	split	lang	sent
16739	corpus-6-train	MSA	إنه ضيق قليلاً .
16740	corpus-6-dev	MSA	إنهم يقولون إنها على وشك سقوط الجليد .
16741	corpus-6-train	MSA	شكراً لك . أتمنى لك إقامة سعيدة .
16743	corpus-6-train	MSA	السوشي عبارة عن كرة أرز بيضاوي الشكل صغيرة مغطى بشرائح سمك نيئ أو محار .
16744	corpus-6-train	MSA	أخشى أنني لن أستطيع الحصول على الموافقة على بطاقة الائتمان هذه .
16746	corpus-6-test-corpus-26-train	MSA	أريد عطراً .
16747	corpus-6-test-corpus-26-train	MSA	هل لي بجدول مواعيد ؟
16750	corpus-6-train	MSA	سأقيم حفلاً . أتمنى أن تأتي .
16751	corpus-6-test-corpus-26-test	MSA	هل ستذهب إلى المدرسة هنا ؟
16753	corpus-6-train	MSA	هل تريد مكانا للمدخنين أم لغير المدخنين ؟
16754	corpus-6-train	MSA	هل لك أن تخبرني قيمة المبلغ ؟
16755	corpus-6-train	MSA	كلا , أنا أنظر فقط .
16758	corpus-6-test-corpus-26-dev	MSA	كم كان ثمنها ؟
16760	corpus-6-test-corpus-26-train	MSA	هل فندق هيلتون بعيد عن هنا ؟
16761	corpus-6-train	MSA	أريد الاتصال بمرشدنا . هل لك أن تدلني كيف أجري اتصالاً ؟
16763	corpus-6-dev	MSA	من فضلك افحص سيارتي .
16766	corpus-6-train	MSA	سأقوم بذلك . شكراً على مساعدتك .
16767	corpus-6-train	MSA	عشرون دولاراً فئة الربع دولار من فضلك .
16768	corpus-6-dev	MSA	هل تعرف أي مطاعم تفتح حتى وقت متأخر ليلاً ؟
16769	corpus-6-test-corpus-26-train	MSA	أنا متأكد أنني وضعتها في محفظة الأوراق الخاصة بي .
16770	corpus-6-test-corpus-26-train	MSA	ارفعوا أيديكم .
16771	corpus-6-test-corpus-26-train	MSA	هل يوجد مطعماً يمكنك أن تزكيه بالقرب من هنا ؟
16773	corpus-6-test-corpus-26-train	MSA	أيهما تفضل , داكن أم فاتح ؟
16775	corpus-6-train	MSA	أن آسف . لم أفهم معنى إشارة المرور هذه .
16776	corpus-6-train	MSA	هل تفتحون أربع وعشرين ساعة ؟
16777	corpus-6-train	MSA	لست متأكداً أي الحافلات تذهب إلى وول سترييت .
16778	corpus-6-train	MSA	هل هذه الحافلة تقف بالقرب من جرين بارك ؟
16781	corpus-6-test-corpus-26-train	MSA	هل لك أن تخبرني عن مكان تحليق الطائرة الآن ؟
16784	corpus-6-train	MSA	هل لك أن تجد لي مقاساً يناسبني ؟
16785	corpus-6-train	MSA	شكراً . سآخذ زجاجة أخري من فضلك .
16786	corpus-6-train	MSA	هل لك أن تزكي لي أي من وكالات السياحة ؟
16787	corpus-6-train	MSA	ثلاث كؤوس جعة براميلي من فضلك .
16788	corpus-6-train	MSA	هل أنت مصاب بالحمى ؟
16789	corpus-6-train	MSA	أي نوع من حقائب السفر ؟
16790	corpus-6-train	MSA	أريد دلواً .
16792	corpus-6-train	MSA	يبلغ إجمالي الأجرة خمس وتسعين ألفاً وتسعمائة وثلاثين ين .
16793	corpus-6-test-corpus-26-train	MSA	تذكرة نزول وركوب طائرة أخرى من فضلك .
16794	corpus-6-train	MSA	الزيارات الطبية المنزلية للغرفة مرتفعة الثمن . من فضلك استخدم غرفة الكشف بالفندق .
16795	corpus-6-train	MSA	سر قدما في هذا الطريق واتجه يميناً عند التقاطع . يقع الفندق هناك .
16796	corpus-6-test-corpus-26-train	MSA	أين يوجد مكان لطيف لقضاء نزهة ليوم واحد ؟
16797	corpus-6-train	MSA	أريد ساندويتش لحم بقري مشوي .
16798	corpus-6-train	MSA	أنا لست الشخص المسئول عن القفازات , من فضلك اعتني به .
16799	corpus-6-test-corpus-26-train	MSA	أريد حقيبة كيلي حمراء نفس هذا الطراز .
16801	corpus-6-train	MSA	معذرة . كيف يمكنني الوصول إلى كنسية يونيون ؟
16802	corpus-6-dev	MSA	من فضلك اطلب منها أن تتصل بي عندما تدخل .
16803	corpus-6-train	MSA	حوالي عشر دقائق سيراً .
16805	corpus-6-test-corpus-26-train	MSA	هل ستزال تعمل جدول المواعيد ؟
16806	corpus-6-dev	MSA	متى سنصل شستر ؟
16810	corpus-6-test-corpus-26-train	MSA	متى يفتح المصرف ؟
16811	corpus-6-test-corpus-26-train	MSA	أشعر بالإعياء .
16812	corpus-6-train	MSA	معذرة ، لكن هذا لا يبدو صحيحاً .
16813	corpus-6-train	MSA	نفد الوقود من سيارتي .
16814	corpus-6-train	MSA	مرحباً , هذه غرفة رقم واحد ثلاثة وعشرون . أريد بطانية من فضلك .
16816	corpus-6-train	MSA	من فضلك احجز مائدة لأربعة أفراد الساعة السابعة . اسمي ساكاتا .
16819	corpus-6-test-corpus-26-train	MSA	سأرتبك . هل تمانع في رسم خريطة لي ؟
16820	corpus-6-train	MSA	لا أعتقد أن لديهم المزيد ، لكنني حصلت عليها من الشارع الثالث .
16822	corpus-6-test-corpus-26-test	MSA	بالخارج .
16824	corpus-6-train	MSA	من فضلك زكي متجراً .
16825	corpus-6-train	MSA	سيبدأ التوقيت الصيفي غدا في الولايات المتحدة ، إذا كنت متذكرا بشكل صحيح .
16827	corpus-6-train	MSA	هل لك أن تحتفظ حقائبي هنا حتى الرابعة ؟
16828	corpus-6-train	MSA	هل أخبرتني عن مكان أتناول فيه الطعام بتكلفة اقتصادية ؟
16829	corpus-6-test-corpus-26-test	MSA	خذني إلى المستشفى .
16830	corpus-6-dev	MSA	لقد فاتتني محطة .
16832	corpus-6-train	MSA	الحادية عشر وأربعون دقيقة مساءً .
16833	corpus-6-test-corpus-26-train	MSA	هل يجب أن آتي إلى المستشفى كل يوم ؟
16834	corpus-6-train	MSA	أريد مياه معدنية .
16837	corpus-6-test-corpus-26-train	MSA	معدتي تؤلمني .
16838	corpus-6-train	MSA	يبدو أن مكيف الهواء لا يعمل .
16839	corpus-6-test-corpus-26-train	MSA	كم أجرة البريد لإرسال هذا الخطاب إلى اليابان ؟
16842	corpus-6-test-corpus-26-train	MSA	أريد زجاجة من نبيذ شيري الأسباني .
16843	corpus-6-train	MSA	أين يقدم العشاء ؟
16845	corpus-6-train	MSA	هل تريد أن تقول أن تمثال الحرية يستحق الذهاب لمشاهدته ؟
16846	corpus-6-train	MSA	طوكيو صفر ثلاثة اثنان أربعة ستة صفر خمسة سبعة تسعة .
16847	corpus-6-train	MSA	هل لي أن أطلب كأس نبيذ ؟
16848	corpus-6-train	MSA	كانت رائعة .
16850	corpus-6-train	MSA	لم أستطع فهم ذلك . لقد قال كلاماً كثيراً جداً .
16851	corpus-6-train	MSA	ضعهم في الثلاجة بأسرع ما يمكن .
16852	corpus-6-train	MSA	أين أقرب متجر ملابس ؟
16855	corpus-6-train	MSA	ما هي الأوراق الضرورية لإقامة دعوى قضائية ؟
16857	corpus-6-train	MSA	أقترح أن تأتي في مايو أو أكتوبر حيث إنهما أفضل فصول العام .
16858	corpus-6-dev	MSA	يوجد بهذا المتجر متعدد الأقسام أفضل تشكيلة في المدينة . أنا متأكد أنك تستطيع أن تشتري السجادة التي تبحث عنها .
16859	corpus-6-dev	MSA	أحبها حيث إنني كنت أريد زيارتها منذ وقت طويل .
16863	corpus-6-dev	MSA	أريد مقعد بجوار الممر وقريب من مخرج الطوارئ .
16865	corpus-6-train	MSA	أنا مبلل بالعرق .
16866	corpus-6-dev	MSA	أجل ، ماذا تريد أن تغير ؟
16867	corpus-6-train	MSA	أجل . هل لي أن أرى بطاقة هوية الطلاب الخاصة بك ؟
16868	corpus-6-train	MSA	يتصادف أن يكون الثالث والخامس من مايو أعياد قومية . لذلك قررنا أن نجعل ثلاثة أيام عطلات بإضافة الرابع من مايو .
16869	corpus-6-test-corpus-26-train	MSA	هل تريد أن يأتي أحد ليأخذك من المطار ؟
16870	corpus-6-dev	MSA	لم يأت طعامنا بعد .
16871	corpus-6-train	MSA	هل لك أن تزكي حفلة موسيقية ؟
16872	corpus-6-test-corpus-26-dev	MSA	سيبدأ الصعود على متن الطائرة الساعة الرابعة والنصف لذلك من فضلكم كونوا هناك قبل هذا الموعد .
16875	corpus-6-train	MSA	ثمنها خمس وثمانون سنتاً . لا تنس أن تحصل على تذكرة التغيير من حافلة لأخرى عند الركوب , حتى لا تكون بحاجة لأن تدفع مرة أخرى حينما تغير بين الحافلات .
16877	corpus-6-train	MSA	مكالمة إلى اليابان والحساب على الطرف الآخر من فضلك .
16878	corpus-6-test-corpus-26-train	MSA	من ثلاثين ألف ين .
16879	corpus-6-test-corpus-26-train	MSA	من أين يمكنني شراء بطاقة هاتف ؟
16880	corpus-6-train	MSA	يوجد شيء ما خطأ في عداد اللقطات .
16881	corpus-6-train	MSA	سيكون كلا المطاران بالتأكيد بمثابة نوافذ جديدة لتعزيز الاتصال بين الناس في الدول الأخرى .
16883	corpus-6-train	MSA	متى يفتح المتجر ؟
16884	corpus-6-train	MSA	خذ خط إي إلى الشارع الرابع ثم غير إلى خط إف .
16886	corpus-6-dev	MSA	يذهب كثير من الأطفال إلى المدرسة الإعدادية حتى يدخلوا مدارس ثانوية وجامعات أفضل .
16887	corpus-6-train	MSA	إنها عبارة عن مستلزمات آلات تصوير . إنها سهلة الكسر جدا .
16888	corpus-6-test-corpus-26-train	MSA	هل يمكنني إعادتها في مدينة مختلفة ؟
16889	corpus-6-test-corpus-26-dev	MSA	أخطط للبقاء لمدة اثنا عشر يوماً .
16890	corpus-6-train	MSA	أنا ذاهب إلى نيويورك في عمل .
16891	corpus-6-train	MSA	سعر الثلاث دقائق الأولي عشرة سنتات .
16893	corpus-6-test-corpus-26-train	MSA	من فضلك اجعل الجزء العلوي أطول قليلاً .
16895	corpus-6-train	MSA	أين المغسلة التي تعمل بالنقود المعدنية ؟
16896	corpus-6-test-corpus-26-train	MSA	تحتاج لرؤية أخصائي .
16899	corpus-6-test-corpus-26-dev	MSA	بضع دقائق أخرى من فضلك .
16903	corpus-6-train	MSA	ما المعروض في الأوبرا الليلة ؟
16904	corpus-6-test-corpus-26-train	MSA	مسار رقم أربعة عشر .
16906	corpus-6-train	MSA	أتناول هذا الدواء كل ست ساعات .
16907	corpus-6-train	MSA	هل يمكنك أن ترسل هذا بالبريد ؟
16909	corpus-6-train	MSA	قاع البحر مغطى بالمرجان .
16910	corpus-6-train	MSA	أريد إجراء مكالمة على حساب الطرف الآخر .
16911	corpus-6-test-corpus-26-train	MSA	آه ، عندك ؟ بالتأكيد إن لديك تشكيلة كبيرة .
16913	corpus-6-train	MSA	كم تتقاضى للياردة ؟
16915	corpus-6-dev	MSA	بالطبع يمكنك . من فضلك افتحها .
16916	corpus-6-train	MSA	استدر .
16917	corpus-6-train	MSA	هل كلنا سندخل في نفس الوقت ؟
16918	corpus-6-train	MSA	سر قدما في هذا الشارع , ثم اتجه يساراً عند الناصية الثانية وستجدها .
16919	corpus-6-train	MSA	هل لك أن تحتفظ بمفتاح غرفتي ؟
16920	corpus-6-train	MSA	يمكنك اللحاق برحلة إيه إن إيه رقم تسع وخمسين والتي ستغادر إلى طوكيو الساعة التاسعة وخمس وخمسين دقيقة وستصل إلى سابورو الساعة الحادية عشر وخمس وعشرين دقيقة .
16921	corpus-6-train	MSA	طبق المحار الخاص بنا خفيف إلى حد ما .
16923	corpus-6-train	MSA	واحدة فئة خمسين , وخمسة فئة عشرين , وعشرة فئة عشرة من فضلك .
16925	corpus-6-train	MSA	اتجه يساراً عند الناصية الثانية . إنها إلى يمينك .
16928	corpus-6-test-corpus-26-dev	MSA	لا أستطيع أن أجدها في أي مكان .
16934	corpus-6-train	MSA	تذكرتان درجة ثانية إلى روما .
16936	corpus-6-test-corpus-26-test	MSA	هل لديك أي مقاعد شاغرة للندن ؟
16937	corpus-6-train	MSA	هل يمكنني أن أدفع الآن ؟
16939	corpus-6-train	MSA	هل لك أن تريني قائمة بأنواع السيارات وأسعارها ؟
16941	corpus-6-train	MSA	متى يبدأ الصعود على متن الطائرة ؟
16942	corpus-6-train	MSA	من فضلك أرني مكاني على هذه الخريطة .
16945	corpus-6-dev	MSA	أريد الغوص تحت الماء باستخدام أجهزة التنفس .
16946	corpus-6-train	MSA	بعضاً لسيدة في منتصف عمرها .
16948	corpus-6-train	MSA	هل لديك واحداً أزرق ؟
16949	corpus-6-dev	MSA	هذا كينج ستريت .
16950	corpus-6-dev	MSA	اذهب إلى التقاطع الثالث .
16952	corpus-6-test-corpus-26-train	MSA	أريد نسخة من تقرير السرقة .
16953	corpus-6-train	MSA	سدادة حوض الاستحمام لا تعمل .
16954	corpus-6-dev	MSA	هل يوجد متجر ملابس حريمي جيد ؟
16955	corpus-6-test-corpus-26-dev	MSA	إنها على بعد ناصية واحدة في الشارع .
16956	corpus-6-train	MSA	عليك تدبير مقعد لي على هذه الرحلة .
16957	corpus-6-train	MSA	تلك الحقيبة تبدو كحقيبة سفري ، لكنها ليست هي .
16958	corpus-6-train	MSA	أين يمكنني تحويل نقودي ؟
16959	corpus-6-train	MSA	إنه مركز للتخفيضات على التذاكر . يمكنك شراء تذاكر بنصف السعر .
16960	corpus-6-test-corpus-26-train	MSA	هل لك أن تعطيني إشارة بالضوء عندما تكون فيها ؟
16961	corpus-6-train	MSA	آه ، هذا بعيد نسبياً سيدي . سيارة الأجرة ستتكلف كثيراً . لكن بإمكانك الذهاب إلى أي مكان إذا تعلمت استخدام مترو الأنفاق .
16962	corpus-6-test-corpus-26-test	MSA	هل هذه السجائر معتدلة ؟
16964	corpus-6-test-corpus-26-train	MSA	حسنا . مثل هذه فسحب .
16966	corpus-6-train	MSA	متى سيبدأ الفصل الدراسي ؟
